PERIODO,SEDE,CODIGO_DE_CURSO,HORARIO,FRECUENCIA,AULA,ALUMN
202507,San Miguel,I08,08:45 - 10:15,Diario,602,18
202507,Miraflores,I08,08:45 - 10:15,Diario,408,22
202507,Miraflores,I08,19:30 - 21:00,Diario,407,22
202507,Iquitos,I08,21:15 - 22:45,Diario,201,25
202507,Lima Centro,I08,08:45 - 10:15,Diario,502,25
202507,Lima Centro,I08,16:00 - 17:30,Diario,508,25
202507,Chimbote,I09,16:00 - 17:30,Diario,403,18
202507,La Molina,I09,17:45 - 19:15,Diario,S303,21
202507,San Miguel,I09,16:00 - 17:30,Diario,1203,20
202507,La Molina,I09,08:45 - 10:15,Diario,406,22
202507,San Miguel,I09,08:45 - 10:15,Diario,603,19
202507,Lima Centro,I09,08:45 - 10:15,Diario,707,24
202507,Lima Centro,I09,10:30 - 12:00,Diario,405,25
202507,Miraflores,I09,19:30 - 21:00,Diario,408,22
202507,Miraflores,I09,16:00 - 17:30,Diario,703,22
202507,Lima Centro,I09,07:00 - 08:30,Diario,609,22
202507,La Molina,I10,08:45 - 10:15,Diario,407,21
202507,San Miguel,I10,08:45 - 10:15,Diario,604,20
202507,La Molina,I10,16:00 - 17:30,Diario,506,22
202507,La Molina,I10,19:30 - 21:00,Diario,405,21
202507,San Miguel,I10,10:30 - 12:00,Diario,709,19
202507,San Miguel,I10,17:45 - 19:15,Diario,1304,19
202507,San Miguel,I10,16:00 - 17:30,Diario,1301,19
202507,San Miguel,I10,19:30 - 21:00,Diario,507,20
202507,Lima Centro,I10,17:45 - 19:15,Diario,508,25
202507,Lima Norte Satélite 2,I10,10:30 - 12:00,Diario,506,25
202507,Miraflores,I10,16:00 - 17:30,Diario,704,23
202507,Iquitos,I10,16:00 - 17:30,Diario,302,25
202507,Lima Centro,I10,08:45 - 10:15,Diario,708,23
202507,San Miguel,I11,16:00 - 17:30,Diario,501,19
202507,San Miguel,I11,08:45 - 10:15,Diario,605,19
202507,Lima Centro,I11,19:30 - 21:00,Diario,513,25
202507,Iquitos,I11,21:15 - 22:45,Diario,301,25
202507,Miraflores,I11,16:00 - 17:30,Diario,705,19
202507,Lima Centro,I11,08:45 - 10:15,Diario,309,13
202507,San Miguel,I12,08:45 - 10:15,Diario,1501,25
202507,La Molina,I12,08:45 - 10:15,Diario,408,22
202507,Lima Centro,I12,17:45 - 19:15,Diario,602,25
202507,Miraflores,I12,16:00 - 17:30,Diario,706,22
202507,Lima Norte Satélite 2,I12,17:45 - 19:15,Diario,505,25
202507,Lima Centro,I12,08:45 - 10:15,Diario,710,24
202507,Lima Centro,I12,07:00 - 08:30,Diario,703,24
202507,La Molina,AG1,08:45 - 10:15,Diario,412,20
202507,La Molina,AG1,16:00 - 17:30,Diario,S307,21
202507,San Miguel,AG2,10:30 - 12:00,Diario,711,19
202507,San Miguel,AG2,16:00 - 17:30,Diario,1402,18
202507,Lima Centro,AG2,16:00 - 17:30,Diario,701,25
202507,Iquitos,AG2,21:15 - 22:45,Diario,404,25
202507,Miraflores,AG2,17:45 - 19:15,Diario,608,18
202507,Miraflores,AG2,10:30 - 12:00,Diario,408,22
202507,Lima Norte Satélite 2,AG2,10:30 - 12:00,Diario,507,23
202507,Lima Norte Satélite 2,AG2,08:45 - 10:15,Diario,506,25
202507,Lima Norte Satélite 2,AG2,16:00 - 17:30,Diario,506,25
202507,Lima Centro,AG2,08:45 - 10:15,Diario,406,25
202507,San Miguel,AG3,10:30 - 12:00,Diario,801,19
202507,San Miguel,AG3,17:45 - 19:15,Diario,1303,20
202507,Lima Norte Satélite 2,AG3,16:00 - 17:30,Diario,507,23
202507,Iquitos,AG3,21:15 - 22:45,Diario,402,25
202507,Lima Centro,AG3,16:00 - 17:30,Diario,609,22
202507,Lima Centro,AG3,08:45 - 10:15,Diario,805,18
202507,San Miguel,AL1RP,17:45 - 19:15,Diario,1202,18
202507,San Miguel,AL1RP,10:30 - 12:00,Diario,802,18
202507,San Miguel,AL1RP,16:00 - 17:30,Diario,1404,19
202507,Lima Norte Satélite 2,AL1RP,10:30 - 12:00,Diario,508,25
202507,Lima Norte Satélite 2,AL1RP,16:00 - 17:30,Diario,508,25
202507,Iquitos,AL1RP,21:15 - 22:45,Diario,203,25
202507,Lima Centro,AL1RP,16:00 - 17:30,Diario,703,24
202507,Miraflores,AL1RP,16:00 - 17:30,Diario,709,17
202507,San Miguel,AL2RP,16:00 - 17:30,Diario,1403,20
202507,San Miguel,AL2RP,08:45 - 10:15,Diario,611,19
202507,La Molina,AL2RP,17:45 - 19:15,Diario,S305,24
202507,Lima Norte Satélite 2,AL2RP,17:45 - 19:15,Diario,506,25
202507,Lima Norte Satélite 2,AL2RP,08:45 - 10:15,Diario,507,23
202507,Lima Centro,AL2RP,16:00 - 17:30,Diario,309,13
202507,La Molina,AL3RP,17:45 - 19:15,Diario,S306,25
202507,La Molina,AL3RP,08:45 - 10:15,Diario,413,19
202507,San Miguel,AL3RP,10:30 - 12:00,Diario,803,18
202507,San Miguel,AL3RP,16:00 - 17:30,Diario,403,19
202507,Lima Norte Satélite 2,AL3RP,16:00 - 17:30,Diario,509,25
202507,Iquitos,AL3RP,21:15 - 22:45,Diario,403,25
202507,Miraflores,AL3RP,16:00 - 17:30,Diario,302,15
202507,Lima Norte Satélite 2,AL3RP,19:30 - 21:00,Diario,505,25
202507,San Miguel,AW1,10:30 - 12:00,Diario,804,20
202507,Lima Norte Satélite 2,AW1,17:45 - 19:15,Diario,507,23
202507,Lima Centro,AW2,16:00 - 17:30,Diario,408,16
202507,Lima Norte Satélite 2,AW2,16:00 - 17:30,Diario,510,25
202507,Iquitos,AW2,19:30 - 21:00,Diario,403,25
202507,Lima Centro,AW3,16:00 - 17:30,Diario,310,16
202507,Lima Centro,KN2SP,08:55 - 10:36,Sabatino,101,15
202507,San Miguel,KN2SP,08:55 - 10:36,Sabatino,303,15
202507,La Molina,KN4SP,08:55 - 10:36,Sabatino,309,15
202507,Lima Centro,KN4SP,10:50 - 12:31,Sabatino,101,15
202507,Chimbote,KN4SP,08:55 - 10:36,Sabatino,101,15
202507,Miraflores,PK2SP,10:50 - 12:31,Sabatino,203,15
202507,La Molina,PK3SP,12:45 - 14:26,Sabatino,302,15
202507,San Miguel,PK3SP,08:55 - 10:36,Sabatino,301,15
202507,San Miguel,PK4SP,08:55 - 10:36,Sabatino,302,15
202507,La Molina,PK4SP,08:55 - 10:36,Sabatino,304,15
202507,Lima Centro,PK4SP,08:55 - 10:36,Sabatino,202,15
202507,Iquitos,PK4SP,08:55 - 10:36,Sabatino,203,15
202507,Lima Centro,K01S,08:55 - 10:36,Sabatino,306,20
202507,Miraflores,K01S,10:50 - 12:31,Sabatino,407,20
202507,Miraflores,K01S,08:55 - 10:36,Sabatino,204,15
202507,Iquitos,K01S,12:45 - 14:26,Sabatino,203,20
202507,La Molina,K01S,10:50 - 12:31,Sabatino,201,20
202507,San Miguel,K01S,08:55 - 10:36,Sabatino,402,20
202507,San Miguel,K01S,10:50 - 12:31,Sabatino,507,20
202507,San Miguel,K02S,08:55 - 10:36,Sabatino,404,18
202507,San Miguel,K02S,10:50 - 12:31,Sabatino,408,20
202507,La Molina,K02S,10:50 - 12:31,Sabatino,202,20
202507,Iquitos,K02S,08:55 - 10:36,Sabatino,301,20
202507,Miraflores,K02S,08:55 - 10:36,Sabatino,404,15
202507,Miraflores,K02S,10:50 - 12:31,Sabatino,604,20
202507,Lima Centro,K02S,08:55 - 10:36,Sabatino,407,20
202507,Chimbote,K02S,08:55 - 10:36,Sabatino,201,13
202507,Miraflores,K03S,10:50 - 12:31,Sabatino,507,20
202507,Lima Centro,K03S,08:55 - 10:36,Sabatino,408,16
202507,Miraflores,K03S,08:55 - 10:36,Sabatino,205,15
202507,La Molina,K03S,10:50 - 12:31,Sabatino,302,20
202507,La Molina,K03S,08:55 - 10:36,Sabatino,401,20
202507,San Miguel,K03S,10:50 - 12:31,Sabatino,502,18
202507,San Miguel,K04S,10:50 - 12:31,Sabatino,505,19
202507,San Miguel,K04S,12:45 - 14:26,Sabatino,402,20
202507,La Molina,K04S,08:55 - 10:36,Sabatino,404,20
202507,La Molina,K04S,10:50 - 12:31,Sabatino,303,20
202507,San Miguel,K04S,08:55 - 10:36,Sabatino,405,20
202507,Lima Centro,K04S,08:55 - 10:36,Sabatino,509,17
202507,Miraflores,K04S,10:50 - 12:31,Sabatino,409,20
202507,Lima Centro,K04S,10:50 - 12:31,Sabatino,305,20
202507,Chimbote,K04S,08:55 - 10:36,Sabatino,204,18
202507,Pucallpa,K05S,08:55 - 10:36,Sabatino,206,15
202507,Iquitos,K05S,10:50 - 12:31,Sabatino,203,20
202507,Lima Centro,K05S,08:55 - 10:36,Sabatino,510,20
202507,Miraflores,K05S,10:50 - 12:31,Sabatino,402,15
202507,San Miguel,K05S,08:55 - 10:36,Sabatino,407,19
202507,La Molina,K05S,08:55 - 10:36,Sabatino,405,20
202507,La Molina,K06S,10:50 - 12:31,Sabatino,304,20
202507,San Miguel,K06S,08:55 - 10:36,Sabatino,408,20
202507,San Miguel,K06S,10:50 - 12:31,Sabatino,601,19
202507,Miraflores,K06S,10:50 - 12:31,Sabatino,403,15
202507,Lima Centro,K06S,08:55 - 10:36,Sabatino,305,20
202507,Lima Centro,C01S,08:55 - 10:36,Sabatino,307,20
202507,Miraflores,C01S,10:50 - 12:31,Sabatino,404,15
202507,Miraflores,C01S,08:55 - 10:36,Sabatino,301,15
202507,Iquitos,C01S,10:50 - 12:31,Sabatino,301,20
202507,San Miguel,C01S,08:55 - 10:36,Sabatino,501,19
202507,San Miguel,C01S,10:50 - 12:31,Sabatino,506,18
202507,La Molina,C01S,10:50 - 12:31,Sabatino,305,20
202507,La Molina,C02S,10:50 - 12:31,Sabatino,306,20
202507,San Miguel,C02S,08:55 - 10:36,Sabatino,503,19
202507,San Miguel,C02S,10:50 - 12:31,Sabatino,509,19
202507,Miraflores,C02S,10:50 - 12:31,Sabatino,405,15
202507,Lima Centro,C02S,10:50 - 12:31,Sabatino,306,20
202507,Lima Centro,C03S,08:55 - 10:36,Sabatino,301,20
202507,Miraflores,C03S,08:55 - 10:36,Sabatino,405,15
202507,La Molina,C03S,14:40 - 16:21,Sabatino,201,20
202507,La Molina,C04S,10:50 - 12:31,Sabatino,307,20
202507,San Miguel,C04S,08:55 - 10:36,Sabatino,504,20
202507,San Miguel,C04S,10:50 - 12:31,Sabatino,602,18
202507,Miraflores,C04S,08:55 - 10:36,Sabatino,303,15
202507,Lima Centro,C04S,08:55 - 10:36,Sabatino,303,20
202507,Lima Centro,C04S,10:50 - 12:31,Sabatino,308,19
202507,Lima Centro,C05S,08:55 - 10:36,Sabatino,304,20
202507,San Miguel,C05S,10:50 - 12:31,Sabatino,511,19
202507,La Molina,C05S,10:50 - 12:31,Sabatino,308,20
202507,La Molina,C06S,08:55 - 10:36,Sabatino,406,20
202507,San Miguel,C06S,08:55 - 10:36,Sabatino,505,19
202507,Lima Centro,C06S,10:50 - 12:31,Sabatino,509,17
202507,Miraflores,C06S,10:50 - 12:31,Sabatino,204,15
202507,Miraflores,Y01S,08:55 - 10:36,Sabatino,304,15
202507,Lima Centro,Y01S,10:50 - 12:31,Sabatino,408,16
202507,Chimbote,Y01S,08:55 - 10:36,Sabatino,202,16
202507,Lima Centro,Y02S,10:50 - 12:31,Sabatino,309,13
202507,Miraflores,Y02S,10:50 - 12:31,Sabatino,304,15
202507,La Molina,Y02S,12:45 - 14:26,Sabatino,201,20
202507,La Molina,Y03S,10:50 - 12:31,Sabatino,309,20
202507,Lima Centro,Y03S,08:55 - 10:36,Sabatino,503,20
202507,Lima Centro,Y04S,08:55 - 10:36,Sabatino,402,20
202507,La Molina,Y04S,08:55 - 10:36,Sabatino,407,20
202507,San Miguel,Y04S,08:55 - 10:36,Sabatino,508,19
202507,Lima Centro,Y05S,10:50 - 12:31,Sabatino,510,20
202507,San Miguel,Y06S,08:55 - 10:36,Sabatino,509,19
202507,San Miguel,JR1SP,10:50 - 12:31,Sabatino,801,19
202507,San Miguel,JR1SP,08:55 - 10:36,Sabatino,601,19
202507,La Molina,JR1SP,10:50 - 12:31,Sabatino,310,19
202507,La Molina,JR1SP,12:45 - 14:26,Sabatino,202,20
202507,Lima Centro,JR1SP,08:55 - 10:36,Sabatino,608,18
202507,Lima Centro,JR1SP,10:50 - 12:31,Sabatino,609,20
202507,Miraflores,JR1SP,10:50 - 12:31,Sabatino,706,20
202507,Iquitos,JR1SP,08:55 - 10:36,Sabatino,303,22
202507,Miraflores,JR2SP,10:50 - 12:31,Sabatino,505,20
202507,Lima Centro,JR2SP,08:55 - 10:36,Sabatino,609,20
202507,Lima Centro,JR2SP,10:50 - 12:31,Sabatino,705,20
202507,Pucallpa,JR2SP,10:50 - 12:31,Sabatino,202,20
202507,Chimbote,JR2SP,08:55 - 10:36,Sabatino,203,18
202507,Iquitos,JR2SP,10:50 - 12:31,Sabatino,402,20
202507,La Molina,JR2SP,08:55 - 10:36,Sabatino,408,20
202507,La Molina,JR2SP,10:50 - 12:31,Sabatino,311,19
202507,San Miguel,JR2SP,10:50 - 12:31,Sabatino,809,19
202507,San Miguel,JR2SP,08:55 - 10:36,Sabatino,602,18
202507,San Miguel,JR3SP,10:50 - 12:31,Sabatino,603,19
202507,La Molina,JR3SP,08:55 - 10:36,Sabatino,409,20
202507,La Molina,JR3SP,10:50 - 12:31,Sabatino,401,20
202507,Chimbote,JR3SP,10:50 - 12:31,Sabatino,303,18
202507,Chimbote,JR3SP,08:55 - 10:36,Sabatino,403,18
202507,Lima Centro,JR3SP,08:55 - 10:36,Sabatino,706,20
202507,Iquitos,JR3SP,10:50 - 12:31,Sabatino,202,20
202507,Miraflores,JR3SP,10:50 - 12:31,Sabatino,602,20
202507,Lima Centro,JR3SP,10:50 - 12:31,Sabatino,706,20
202507,Miraflores,JR4SP,10:50 - 12:31,Sabatino,704,20
202507,Lima Centro,JR4SP,10:50 - 12:31,Sabatino,709,20
202507,Lima Centro,JR4SP,08:55 - 10:36,Sabatino,403,20
202507,Chimbote,JR4SP,10:50 - 12:31,Sabatino,203,18
202507,Chimbote,JR4SP,08:55 - 10:36,Sabatino,402,16
202507,Iquitos,JR4SP,10:50 - 12:31,Sabatino,404,20
202507,La Molina,JR4SP,08:55 - 10:36,Sabatino,410,19
202507,La Molina,JR4SP,12:45 - 14:26,Sabatino,304,20
202507,San Miguel,JR4SP,08:55 - 10:36,Sabatino,605,19
202507,La Molina,JR4SP,10:50 - 12:31,Sabatino,403,20
202507,San Miguel,JR4SP,12:45 - 14:26,Sabatino,202,19
202507,San Miguel,JR4SP,10:50 - 12:31,Sabatino,605,19
202507,San Miguel,JR5SP,10:50 - 12:31,Sabatino,609,19
202507,San Miguel,JR5SP,08:55 - 10:36,Sabatino,606,18
202507,La Molina,JR5SP,10:50 - 12:31,Sabatino,404,20
202507,La Molina,JR5SP,08:55 - 10:36,Sabatino,411,19
202507,Iquitos,JR5SP,10:50 - 12:31,Sabatino,302,20
202507,Pucallpa,JR5SP,08:55 - 10:36,Sabatino,202,20
202507,Chimbote,JR5SP,08:55 - 10:36,Sabatino,303,18
202507,Pucallpa,JR5SP,10:50 - 12:31,Sabatino,205,14
202507,Lima Centro,JR5SP,10:50 - 12:31,Sabatino,201,19
202507,Lima Centro,JR5SP,08:55 - 10:36,Sabatino,404,20
202507,Miraflores,JR5SP,10:50 - 12:31,Sabatino,605,19
202507,Lima Centro,JR6SP,10:50 - 12:31,Sabatino,303,20
202507,Miraflores,JR6SP,10:50 - 12:31,Sabatino,607,18
202507,Lima Centro,JR6SP,08:55 - 10:36,Sabatino,405,20
202507,Pucallpa,JR6SP,10:50 - 12:31,Sabatino,206,15
202507,Chimbote,JR6SP,08:55 - 10:36,Sabatino,302,16
202507,Iquitos,JR6SP,08:55 - 10:36,Sabatino,402,20
202507,La Molina,JR6SP,08:55 - 10:36,Sabatino,412,20
202507,San Miguel,JR6SP,08:55 - 10:36,Sabatino,607,20
202507,San Miguel,JR6SP,10:50 - 12:31,Sabatino,611,19
202507,San Miguel,JR7SP,10:50 - 12:31,Sabatino,702,18
202507,San Miguel,JR7SP,08:55 - 10:36,Sabatino,608,19
202507,La Molina,JR7SP,08:55 - 10:36,Sabatino,413,19
202507,La Molina,JR7SP,10:50 - 12:31,Sabatino,405,20
202507,Chimbote,JR7SP,10:50 - 12:31,Sabatino,302,16
202507,Chimbote,JR7SP,08:55 - 10:36,Sabatino,205,12
202507,Lima Centro,JR7SP,08:55 - 10:36,Sabatino,406,20
202507,Pucallpa,JR7SP,10:50 - 12:31,Sabatino,204,20
202507,Miraflores,JR7SP,10:50 - 12:31,Sabatino,608,18
202507,Iquitos,JR7SP,10:50 - 12:31,Sabatino,201,20
202507,Miraflores,JR7SP,08:55 - 10:36,Sabatino,305,15
202507,Miraflores,JR8SP,08:55 - 10:36,Sabatino,401,15
202507,Miraflores,JR8SP,10:50 - 12:31,Sabatino,205,15
202507,Lima Centro,JR8SP,08:55 - 10:36,Sabatino,601,20
202507,Lima Centro,JR8SP,10:50 - 12:31,Sabatino,311,20
202507,Chimbote,JR8SP,10:50 - 12:31,Sabatino,304,18
202507,Iquitos,JR8SP,10:50 - 12:31,Sabatino,303,20
202507,La Molina,JR8SP,08:55 - 10:36,Sabatino,414,20
202507,San Miguel,JR8SP,10:50 - 12:31,Sabatino,704,20
202507,La Molina,PT1SP,10:50 - 12:31,Sabatino,407,20
202507,Iquitos,PT1SP,12:45 - 14:26,Sabatino,401,20
202507,Miraflores,PT1SP,10:50 - 12:31,Sabatino,412,18
202507,Lima Centro,PT1SP,10:50 - 12:31,Sabatino,404,20
202507,Miraflores,PT2SP,08:55 - 10:36,Sabatino,402,15
202507,Miraflores,PT2SP,10:50 - 12:31,Sabatino,707,18
202507,Lima Centro,PT2SP,08:55 - 10:36,Sabatino,602,20
202507,Lima Centro,PT2SP,10:50 - 12:31,Sabatino,405,20
202507,Chimbote,PT2SP,08:55 - 10:36,Sabatino,304,18
202507,San Miguel,PT2SP,10:50 - 12:31,Sabatino,706,18
202507,San Miguel,PT2SP,08:55 - 10:36,Sabatino,609,19
202507,La Molina,PT2SP,10:50 - 12:31,Sabatino,408,20
202507,San Miguel,PT3SP,10:50 - 12:31,Sabatino,710,20
202507,Chimbote,PT3SP,08:55 - 10:36,Sabatino,404,18
202507,Lima Centro,PT3SP,10:50 - 12:31,Sabatino,601,20
202507,Miraflores,PT3SP,10:50 - 12:31,Sabatino,506,20
202507,Miraflores,PT4SP,10:50 - 12:31,Sabatino,601,20
202507,Lima Centro,PT4SP,12:45 - 14:26,Sabatino,202,19
202507,San Miguel,PT4SP,10:50 - 12:31,Sabatino,711,19
202507,La Molina,PT4SP,10:50 - 12:31,Sabatino,409,20
202507,San Miguel,PT4SP,08:55 - 10:36,Sabatino,610,20
202507,Lima Centro,PT5SP,10:50 - 12:31,Sabatino,602,20
202507,Miraflores,PT5SP,10:50 - 12:31,Sabatino,701,20
202507,Chimbote,PT5SP,10:50 - 12:31,Sabatino,204,18
202507,Iquitos,PT5SP,10:50 - 12:31,Sabatino,403,20
202507,Chimbote,PT6SP,10:50 - 12:31,Sabatino,205,12
202507,Iquitos,PT6SP,12:45 - 14:26,Sabatino,403,20
202507,Lima Centro,PT6SP,10:50 - 12:31,Sabatino,603,20
202507,San Miguel,PT6SP,08:55 - 10:36,Sabatino,611,19
202507,Lima Centro,T01SP,08:55 - 10:36,Sabatino,603,20
202507,Iquitos,T02SP,12:45 - 14:26,Sabatino,402,20
202507,Lima Centro,T02SP,12:45 - 14:26,Sabatino,203,20
202507,La Molina,T02SP,10:50 - 12:31,Sabatino,410,19
202507,San Miguel,T03SP,08:55 - 10:36,Sabatino,702,18
202507,Lima Centro,T03SP,08:55 - 10:36,Sabatino,604,20
202507,Iquitos,T04SP,08:55 - 10:36,Sabatino,403,20
202507,La Molina,AG1SI,07:00 - 14:26,Sabatino,S303,21
202507,San Miguel,AG1SI,07:00 - 14:26,Sabatino,1001,19
202507,San Miguel,AG2SI,07:00 - 14:26,Sabatino,1402,18
202507,La Molina,AL1CP,07:00 - 14:26,Sabatino,511,19
202507,San Miguel,AP1SI,07:00 - 14:26,Sabatino,1202,18
202507,La Molina,AP2SI,07:00 - 14:26,Sabatino,S302,22
202507,Lima Norte Satélite 2,AP2SI,07:00 - 14:26,Sabatino,510,25
202507,La Molina,B00CP,07:00 - 14:26,Sabatino,501,20
202507,San Juan de Lurigancho Satélite,B00CP,07:00 - 14:26,Sabatino,503,25
202507,Lima Centro,B00CP,07:00 - 14:26,Sabatino,511,24
202507,San Juan de Lurigancho Satélite,B01CP,07:00 - 14:26,Sabatino,506,25
202507,La Molina,B01CP,07:00 - 14:26,Sabatino,502,20
202507,San Miguel,B01CP,07:00 - 14:26,Sabatino,1304,19
202507,Lima Centro,B01CP,07:00 - 14:26,Sabatino,512,24
202507,La Molina,B02CP,07:00 - 14:26,Sabatino,503,22
202507,San Miguel,B02CP,07:00 - 14:26,Sabatino,1401,19
202507,Miraflores,B02CP,07:00 - 14:26,Sabatino,807,18
202507,Lima Centro,B02CP,07:00 - 14:26,Sabatino,513,25
202507,San Miguel,B03CP,07:00 - 14:26,Sabatino,1204,19
202507,La Molina,B03CP,07:00 - 14:26,Sabatino,513,19
202507,Miraflores,B03CP,07:00 - 14:26,Sabatino,808,18
202507,Lima Centro,B03CP,07:00 - 14:26,Sabatino,703,24
202507,La Molina,B04CP,07:00 - 14:26,Sabatino,S205,24
202507,San Miguel,B04CP,07:00 - 14:26,Sabatino,1104,19
202507,Lima Centro,B04CP,07:00 - 14:26,Sabatino,606,25
202507,Miraflores,B04CP,07:00 - 14:26,Sabatino,508,19
202507,San Miguel,B05CP,07:00 - 14:26,Sabatino,811,19
202507,La Molina,B05CP,07:00 - 14:26,Sabatino,S202,22
202507,Miraflores,B05CP,07:00 - 14:26,Sabatino,509,22
202507,Lima Centro,B05CP,07:00 - 14:26,Sabatino,707,24
202507,San Miguel,B06CP,07:00 - 14:26,Sabatino,1203,20
202507,La Molina,B06CP,07:00 - 14:26,Sabatino,S206,25
202507,Lima Centro,B06CP,07:00 - 14:26,Sabatino,710,24
202507,Miraflores,B06CP,07:00 - 14:26,Sabatino,510,18
202507,La Molina,B07CP,07:00 - 14:26,Sabatino,S304,25
202507,Lima Centro,B07CP,07:00 - 14:26,Sabatino,801,17
202507,La Molina,B09CP,07:00 - 14:26,Sabatino,512,20
202507,San Miguel,B09CP,07:00 - 14:26,Sabatino,1002,18
202507,La Molina,B10CP,07:00 - 14:26,Sabatino,505,21
202507,La Molina,B11CP,07:00 - 14:26,Sabatino,S301,23
202507,Lima Norte Satélite 2,B11CP,07:00 - 14:26,Sabatino,503,25
202507,Miraflores,B11CP,07:00 - 14:26,Sabatino,511,18
202507,La Molina,B12CP,07:00 - 14:26,Sabatino,508,25
202507,San Miguel,B12CP,07:00 - 14:26,Sabatino,1003,20
202507,Lima Centro,B12CP,07:00 - 14:26,Sabatino,802,19
202507,La Molina,I01CP,07:00 - 14:26,Sabatino,S201,23
202507,San Miguel,I01CP,07:00 - 14:26,Sabatino,1004,19
202507,Lima Norte Satélite 2,I01CP,07:00 - 14:26,Sabatino,505,25
202507,Miraflores,I02CP,07:00 - 14:26,Sabatino,512,17
202507,La Molina,I03CP,07:00 - 14:26,Sabatino,509,20
202507,Lima Centro,I03CP,07:00 - 14:26,Sabatino,803,20
202507,La Molina,I04CP,07:00 - 14:26,Sabatino,S203,21
202507,Lima Centro,I04CP,07:00 - 14:26,Sabatino,804,21
202507,Lima Norte Satélite 2,I04CP,07:00 - 14:26,Sabatino,506,25
202507,Miraflores,I04CP,07:00 - 14:26,Sabatino,801,24
202507,La Molina,I05SI,07:00 - 14:26,Sabatino,S204,25
202507,San Miguel,I05SI,07:00 - 14:26,Sabatino,1101,19
202507,Lima Centro,I05SI,07:00 - 14:26,Sabatino,502,25
202507,Lima Norte Satélite 2,I05SI,07:00 - 14:26,Sabatino,507,23
202507,San Miguel,I06SI,07:00 - 14:26,Sabatino,1501,25
202507,Lima Centro,I06SI,07:00 - 14:26,Sabatino,504,25
202507,Lima Norte Satélite 2,I06SI,07:00 - 14:26,Sabatino,508,25
202507,Lima Norte Satélite 2,I07SI,07:00 - 14:26,Sabatino,509,25
202507,La Molina,I08SI,07:00 - 14:26,Sabatino,507,21
202507,Lima Centro,I09SI,07:00 - 14:26,Sabatino,506,25
202507,San Miguel,I10SI,07:00 - 14:26,Sabatino,1103,20
202507,La Molina,I11SI,07:00 - 14:26,Sabatino,510,19
202507,San Miguel,I11SI,07:00 - 14:26,Sabatino,1102,18
202507,Lima Centro,I11SI,07:00 - 14:26,Sabatino,507,25
202507,San Miguel,I12SI,07:00 - 14:26,Sabatino,1201,19
202507,La Molina,I12SI,07:00 - 14:26,Sabatino,514,21
202507,Lima Centro,B00BP,10:50 - 14:26,Sabatino,505,25
202507,Miraflores,B00BP,08:55 - 12:31,Sabatino,802,22
202507,Miraflores,B01BP,08:55 - 12:31,Sabatino,803,22
202507,Lima Centro,B01BP,10:50 - 14:26,Sabatino,605,25
202507,San Miguel,B01BP,07:00 - 10:36,Sabatino,704,20
202507,La Molina,B01BP,10:50 - 14:26,Sabatino,414,21
202507,Lima Centro,B02BP,10:50 - 14:26,Sabatino,604,25
202507,Lima Centro,B03BP,08:55 - 12:31,Sabatino,704,25
202507,La Molina,B03BP,08:55 - 12:31,Sabatino,S306,25
202507,San Miguel,B03BP,08:55 - 12:31,Sabatino,1301,19
202507,Lima Centro,B04BP,12:45 - 16:21,Sabatino,304,25
202507,Lima Centro,B05BP,08:55 - 12:31,Sabatino,701,25
202507,San Miguel,B05BP,08:55 - 12:31,Sabatino,1302,18
202507,San Miguel,B06BP,07:00 - 10:36,Sabatino,706,18
202507,Lima Centro,B06BP,08:55 - 12:31,Sabatino,702,25
202507,Miraflores,I03BP,08:55 - 12:31,Sabatino,805,19
202507,Surco,B02CP,07:00 - 14:26,Sabatino,502,23
202507,Surco,B02EP,07:00 - 10:15,Interdiario L-M-V,202,22
202507,Surco,B02RP,07:00 - 08:30,Diario,102,22
202507,Surco,B02RP,16:00 - 17:30,Diario,301,22
202507,Surco,B03EP,07:00 - 10:15,Interdiario L-M-V,203,22
202507,Surco,AG1,17:45 - 19:15,Diario,315,25
202507,Surco,AG1,08:45 - 10:15,Diario,502,23
202507,Surco,AG2,08:45 - 10:15,Diario,503,23
202507,Surco,AG2,19:30 - 21:00,Diario,408,25
202507,Surco,AG3,08:45 - 10:15,Diario,504,24
202507,Surco,AG3,16:00 - 17:30,Diario,511,25
202507,Surco,AG3AM,16:00 - 19:15,Interdiario L-M-V,302,22
202507,Surco,AL1RP,08:45 - 10:15,Diario,505,23
202507,Surco,AL1RP,16:00 - 17:30,Diario,207,23
202507,Surco,AL2RP,17:45 - 19:15,Diario,308,24
202507,Surco,AL2RP,08:45 - 10:15,Diario,506,25
202507,Surco,AL3RP,17:45 - 19:15,Diario,502,23
202507,Surco,AP1,19:30 - 21:00,Diario,313,23
202507,Surco,AP1,08:45 - 10:15,Diario,406,24
202507,Surco,AP1AM,16:00 - 19:15,Interdiario L-M-V,402,22
202507,Surco,AP2,08:45 - 10:15,Diario,407,23
202507,Surco,AP2,07:00 - 08:30,Diario,304,23
202507,Surco,AP2,16:00 - 17:30,Diario,315,25
202507,Surco,AP2AM,16:00 - 19:15,Interdiario L-M-V,501,23
202507,Surco,AP3,16:00 - 17:30,Diario,309,23
202507,Surco,AP3,08:45 - 10:15,Diario,501,23
202507,Surco,AP3AM,16:00 - 19:15,Interdiario L-M-V,303,22
202507,Surco,AW1,08:45 - 10:15,Diario,507,23
